solute,solvent,Gsolv
CCC(C(C)C)O,CCCCCCCCCC,3.421
CC(C)C(C)(C)O,CCCCCCCCCC,3.339
CC(C)(C)CCO,CCCCCCCCCC,3.459
CCCC(C)(CC)O,CCCCCCCCCC,3.912
CCCC(C(C)C)O,CCCCCCCCCC,4.003
CCCC(C)C(C)O,CCCCCCCCCC,3.861
CCCCC(C)(C)O,CCCCCCCCCC,3.823
CC(C)CCC(C)O,CCCCCCCCCC,3.827
CCC(CC)(CC)O,CCCCCCCCCC,3.912
CC(CC(C)(C)C)O,CCCCCCCCCC,3.909
CCC(C)(C(C)C)O,CCCCCCCCCC,3.912
CCC(C(C)(C)C)O,CCCCCCCCCC,3.553
c1cc(oc1)C=O,CCCCCCCCCC,3.307
Cc1ccc(o1)C=O,CCCCCCCCCC,3.875
O=O,CC1CCCCC1,-0.51
N#N,CC1CCCCC1,-0.74
[C-]#[O+],CC1CCCCC1,-0.63
C(=O)=O,CC1CCCCC1,0.25
C,CC1CCCCC1,-0.12
C1CCCCC1,CC1CCCCC1,3.17
CCC1CCCCC1,CC1CCCCC1,4.05
C(F)(F)(F)F,CC1CCCCC1,-0.58
CCC(C)(C)OC,CC1CCCCC1,3.23
CC(C)(C)OC,CC1CCCCC1,2.61
C1CCOC1,CC1CCCCC1,2.78
C1COCCO1,CC1CCCCC1,2.94
CC(=O)C,CC1CCCCC1,1.89
CCC#N,CC1CCCCC1,2.61
CCCC#N,CC1CCCCC1,3.12
CCO,CC1CCCCC1,1.89
CCCO,CC1CCCCC1,2.51
CCCCO,CC1CCCCC1,3.06
FS(F)(F)(F)(F)F,CC1CCCCC1,0.13
c1ccccc1,CC1CCCCC1,3.01
Cc1ccccc1,CC1CCCCC1,3.55
CCc1ccccc1,CC1CCCCC1,4.02
COC(=O)OC,CC1CCCCC1,2.65
CC(C)CO,CC1CCCCC1,2.89
CCC(C)O,CC1CCCCC1,2.83
CC(C)(C)O,CC1CCCCC1,2.56
CC1CCCCC1,CC1CCCCC1,3.5
CC[N+](=O)[O-],CC1CCCCC1,2.59
CC(=O)C(=O)C,CC1CCCCC1,2.6
CC(=O)COC,CC1CCCCC1,2.6
CC(C)OC(=O)C,CC(C)OC(=O)C,3.42
CCCCC,CCCC#N,1.921
CCCCCC,CCCC#N,2.334
CCCC(C)C,CCCC#N,2.204
CCCCCCC,CCCC#N,2.776
CC(C)CC(C)C,CCCC#N,2.476
CCCCCCCC,CCCC#N,3.212
CC(C)C(C)C(C)C,CCCC#N,3.007
CCCCCCCCC,CCCC#N,3.65
C1CCCCC1,CCCC#N,2.599
CCC1CCCCC1,CCCC#N,3.335
C1COCCO1,CCCC#N,3.701
CCC(=O)C,CCCC#N,3.396
C[N+](=O)[O-],CCCC#N,3.713
CCO,CCCC#N,3.005
Cc1ccccc1,CCCC#N,3.695
CC(C)CCC(C)C,CCCC#N,2.913
CCCC(CC)O,CCCC(CC)O,4.716
CCCCC,CN1CCCCC1=O,1.58
CCCCCC,CN1CCCCC1=O,2.04
CCCC(C)C,CN1CCCCC1=O,1.89
CCCCCCC,CN1CCCCC1=O,2.5
CCCCCCCC,CN1CCCCC1=O,2.95
C1CCCC1,CN1CCCCC1=O,2.06
C1CCCCC1,CN1CCCCC1=O,2.47
C(Cl)Cl,CN1CCCCC1=O,3.26
C(Cl)(Cl)Cl,CN1CCCCC1=O,3.86
CCOCC,CN1CCCCC1=O,2.03
CC(C)OC(C)C,CN1CCCCC1=O,2.4
CCOC(C)(C)C,CN1CCCCC1=O,2.52
CCC(C)(C)OC,CN1CCCCC1=O,2.83
CC(C)(C)OC,CN1CCCCC1=O,2.36
C1CCOC1,CN1CCCCC1=O,2.87
CC(=O)C,CN1CCCCC1=O,2.8
CCC(=O)C,CN1CCCCC1=O,3.17
CCCC(=O)C,CN1CCCCC1=O,3.54
CC(=O)OC,CN1CCCCC1=O,2.73
CCCOC(=O)C,CN1CCCCC1=O,3.46
CC#N,CN1CCCCC1=O,3.41
CO,CN1CCCCC1=O,3.54
CCO,CN1CCCCC1=O,3.76
c1ccccc1,CN1CCCCC1=O,3.28
Cc1ccccc1,CN1CCCCC1=O,3.68
CCOC(=O)C,CN1CCCCC1=O,3.05
CCCC=C,CN1CCCCC1=O,1.77
CCCCC=C,CN1CCCCC1=O,2.24
CC1CCCC1,CN1CCCCC1=O,2.32
CC1CCCCC1,CN1CCCCC1=O,2.73
CCC(C)C,CN1CCCCC1=O,1.47
C1CCC=CC1,CN1CCCCC1=O,2.75
CC(C)CC(=O)C,CN1CCCCC1=O,3.75
CC=O,CN1CCCCC1=O,2.23
CC(C)C=O,CN1CCCCC1=O,2.87
CC(C)OC(C)(C)C,CN1CCCCC1=O,2.68
CCCC(CCC)O,CCCC(CCC)O,5.12
[HH],CCCCCCC,-0.943
O=O,CCCCCCC,-0.471
N#N,CCCCCCC,-0.646
[N-]=[N+]=O,CCCCCCC,0.48
[C-]#[O+],CCCCCCC,-0.547
C(=O)=O,CCCCCCC,0.3
O=S=O,CCCCCCC,1.0
C,CCCCCCC,-0.075
CC,CCCCCCC,0.726
CCC,CCCCCCC,1.301
CCCC,CCCCCCC,1.851
CC(C)C,CCCCCCC,1.694
CCCCC,CCCCCCC,2.4
CCCCCC,CCCCCCC,2.9
CCCC(C)C,CCCCCCC,2.76
CCCCCCC,CCCCCCC,3.44
CC(C)CC(C)C,CCCCCCC,3.086
CCCCCCCC,CCCCCCC,3.92
CC(C)C(C)C(C)C,CCCCCCC,3.64
CCCCCCCCC,CCCCCCC,4.45
C1CCCC1,CCCCCCC,2.582
C1CCCCC1,CCCCCCC,3.07
CCC1CCCCC1,CCCCCCC,3.94
C=C,CCCCCCC,0.457
CC=C,CCCCCCC,1.276
C=CC=C,CCCCCCC,1.96
C(F)(F)(F)F,CCCCCCC,-0.456
C(Cl)Cl,CCCCCCC,2.13
C(Cl)(Cl)Cl,CCCCCCC,2.65
C(Cl)(Cl)(Cl)Cl,CCCCCCC,3.0
CI,CCCCCCC,2.22
CCI,CCCCCCC,2.7
CCOC(C)(C)C,CCCCCCC,2.92
CCC(C)(C)OC,CCCCCCC,3.108
CC(C)(C)OC,CCCCCCC,2.597
C1COCCO1,CCCCCCC,2.95
CC(=O)C,CCCCCCC,1.87
CCC(=O)C,CCCCCCC,2.49
CCCC(=O)C,CCCCCCC,2.983
CCCCC(=O)C,CCCCCCC,3.335
CCCCCC(=O)C,CCCCCCC,3.826
CC(=O)OC,CCCCCCC,2.035
CCCOC(=O)C,CCCCCCC,2.95
CCCCOC(=O)C,CCCCCCC,3.61
CCC(=O)OC,CCCCCCC,2.659
CCCCC(=O)OC,CCCCCCC,3.601
CCCCCC(=O)OC,CCCCCCC,4.127
CC#N,CCCCCCC,1.67
CCC#N,CCCCCCC,2.1
CCCC#N,CCCCCCC,2.699
N,CCCCCCC,0.93
CCNCC,CCCCCCC,2.52
CCN(CC)CC,CCCCCCC,3.28
C[N+](=O)[O-],CCCCCCC,1.92
O,CCCCCCC,0.43
CO,CCCCCCC,1.2
CCO,CCCCCCC,1.64
CCCO,CCCCCCC,2.19
CCCCO,CCCCCCC,2.75
CCCCCO,CCCCCCC,3.3
CCCCCCO,CCCCCCC,3.87
CCCCCCCO,CCCCCCC,4.099
CCCCCCCCO,CCCCCCC,4.7
FS(F)(F)(F)(F)F,CCCCCCC,0.227
c1ccccc1,CCCCCCC,2.91
Cc1ccccc1,CCCCCCC,3.47
CCc1ccccc1,CCCCCCC,3.89
CCCc1ccccc1,CCCCCCC,4.34
CC(C)c1ccccc1,CCCCCCC,4.19
c1ccc(cc1)Cl,CCCCCCC,3.79
CCBr,CCCCCCC,2.23
CN(C)C,CCCCCCC,1.79
CC(C)O,CCCCCCC,1.91
C(=S)=S,CCCCCCC,2.44
Cc1ccc(cc1)C,CCCCCCC,3.95
CCOC(=O)C,CCCCCCC,2.59
C1CCCCCC1,CCCCCCC,3.698
CCC=C,CCCCCCC,1.817
CC(=C)C,CCCCCCC,1.789
CCCCCl,CCCCCCC,2.906
CC(C)(C)Cl,CCCCCCC,2.48
C(C(F)(Cl)Cl)(F)(Cl)Cl,CCCCCCC,2.92
c1ccsc1,CCCCCCC,2.998
[2H][2H],CCCCCCC,-0.93
CCCC=C,CCCCCCC,2.31
CC(C)C=C,CCCCCCC,2.17
CCCCC=C,CCCCCCC,2.81
CC(=C)C=C,CCCCCCC,2.36
C(CCl)Cl,CCCCCCC,2.71
CCCCl,CCCCCCC,2.41
CC(C)CO,CCCCCCC,2.58
CCC(C)O,CCCCCCC,2.39
CC(C)(C)O,CCCCCCC,2.21
CCCCCC=C,CCCCCCC,3.3
Cc1ccccc1C,CCCCCCC,4.04
CC1CCCCC1,CCCCCCC,3.51
CC(C)CCO,CCCCCCC,2.903
CC(C)CCC(C)C,CCCCCCC,3.57
CCCCCCC=C,CCCCCCC,3.79
C1CCC(=O)C1,CCCCCCC,3.32
CCCCCOC(=O)C,CCCCCCC,4.02
CCCCN,CCCCCCC,2.98
CCCNCCC,CCCCCCC,3.58
CC[N+](=O)[O-],CCCCCCC,2.45
CCC[N+](=O)[O-],CCCCCCC,2.91
Cc1cccc(c1)C,CCCCCCC,3.95
COc1ccccc1,CCCCCCC,3.921
c1ccc(cc1)C#N,CCCCCCC,3.907
C1CCNCC1,CCCCCCC,3.178
c1ccc(cc1)F,CCCCCCC,3.027
c1ccc(cc1)Br,CCCCCCC,4.192
c1ccc(cc1)N,CCCCCCC,3.943
c1ccc(cc1)[N+](=O)[O-],CCCCCCC,4.5
II,CCCCCCC,3.415
CC(=O)C(C)(C)C,CCCCCCC,3.152
C1CCC(=O)CC1,CCCCCCC,3.8
CCN,CCCCCCC,1.53
CCCN,CCCCCCC,2.22
CC(C)N,CCCCCCC,1.924
CCOCCO,CCCCCCC,2.82
c1ccc(c(c1)Cl)Cl,CCCCCCC,4.405
c1ccc(cc1)C=O,CCCCCCC,4.031
Cc1ccccc1N,CCCCCCC,4.56
Cc1ccc(cc1)N,CCCCCCC,4.5
C1CCCCCCC1,CCCCCCC,4.273
C1CCCCCCCCC1,CCCCCCC,5.215
C1C[C@@H]2[C@@H](CCCC2)CC1,CCCCCCC,5.07
CCF,CCCCCCC,1.06
C(F)(F)(Cl)Cl,CCCCCCC,1.32
C(F)(F)(F)Cl,CCCCCCC,0.44
CCCCCCC(=O)C,CCCCCCC,4.163
CCC(C)N,CCCCCCC,2.447
CCCCCN,CCCCCCC,3.48
CCCCCCN,CCCCCCC,3.99
CCCCCCCN,CCCCCCC,4.52
CCCCCCCCN,CCCCCCC,5.04
CCCCNCCCC,CCCCCCC,4.59
C1CCC(C1)N,CCCCCCC,2.902
CC(C)[N+](=O)[O-],CCCCCCC,2.79
c1cc(ccc1Cl)Cl,CCCCCCC,4.258
c1(c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)Cl,CCCCCCC,7.508
c1ccc(cc1)I,CCCCCCC,4.595
Cc1cccc(c1)O,CCCCCCC,4.233
Cc1ccc(cc1)O,CCCCCCC,4.142
c1cc(cc(c1)O)O,CCCCCCC,4.281
O=O,CCCC(=O)C,-0.591
CCCC(=O)C,CCCC(=O)C,3.687
[C-]#[O+],CCCOC(=O)C,-0.606
CCCOC(=O)C,CCCOC(=O)C,3.68
CCCCC,C(=S)=S,2.387
CCCCCC,C(=S)=S,2.932
CCCC(C)C,C(=S)=S,2.783
CCCCCCC,C(=S)=S,3.477
CC(C)CC(C)C,C(=S)=S,3.059
CCCCCCCC,C(=S)=S,4.007
CC(C)C(C)C(C)C,C(=S)=S,3.664
CCCCCCCCC,C(=S)=S,4.56
C1CCCCC1,C(=S)=S,3.285
CCC1CCCCC1,C(=S)=S,4.142
C1COCCO1,C(=S)=S,3.372
CCC(=O)C,C(=S)=S,2.816
C[N+](=O)[O-],C(=S)=S,2.338
CCO,C(=S)=S,1.806
Cc1ccccc1,C(=S)=S,3.861
CC(C)CCC(C)C,C(=S)=S,3.606
CC,CCCCCCCCCCCCCCC=C,0.497
CCCCC,CCCCCCCCCCCCCCC=C,2.11
CCCCCC,CCCCCCCCCCCCCCC=C,2.628
CCCC(C)C,CCCCCCCCCCCCCCC=C,2.436
CCCCCCC,CCCCCCCCCCCCCCC=C,3.113
CC(C)CC(C)C,CCCCCCCCCCCCCCC=C,2.73041049098
C1CCCCC1,CCCCCCCCCCCCCCC=C,2.847
C(Cl)Cl,CCCCCCCCCCCCCCC=C,2.025
C(Cl)(Cl)Cl,CCCCCCCCCCCCCCC=C,2.507
C(Cl)(Cl)(Cl)Cl,CCCCCCCCCCCCCCC=C,2.79400226647
CCI,CCCCCCCCCCCCCCC=C,2.58939787936
CCOCC,CCCCCCCCCCCCCCC=C,2.012
CCCOCCC,CCCCCCCCCCCCCCC=C,2.934
CCC=O,CCCCCCCCCCCCCCC=C,1.81204039971
CCCC=O,CCCCCCCCCCCCCCC=C,2.30932425091
CCC(=O)C,CCCCCCCCCCCCCCC=C,2.29368813635
CCC#N,CCCCCCCCCCCCCCC=C,2.08619248977
CCCC#N,CCCCCCCCCCCCCCC=C,2.59113997955
O,CCCCCCCCCCCCCCC=C,0.461
CCCO,CCCCCCCCCCCCCCC=C,2.174
CCCCO,CCCCCCCCCCCCCCC=C,2.68
c1ccccc1,CCCCCCCCCCCCCCC=C,2.806
Cc1ccccc1,CCCCCCCCCCCCCCC=C,3.35
CCc1ccccc1,CCCCCCCCCCCCCCC=C,3.724
CCBr,CCCCCCCCCCCCCCC=C,2.13157293555
CCOC(=O)C,CCCCCCCCCCCCCCC=C,2.36989525035
CCCCCl,CCCCCCCCCCCCCCC=C,2.71224657452
CC(C)(C)Cl,CCCCCCCCCCCCCCC=C,2.24811284027
CC(C)(C)Br,CCCCCCCCCCCCCCC=C,2.60537373056
CCC(C)CC,CCCCCCCCCCCCCCC=C,2.513
CCC(C)(C)C,CCCCCCCCCCCCCCC=C,2.29462845663
CC(C)C(C)C,CCCCCCCCCCCCCCC=C,2.43376882314
CCCC=C,CCCCCCCCCCCCCCC=C,2.027
CCCCC=C,CCCCCCCCCCCCCCC=C,2.548
CCCCl,CCCCCCCCCCCCCCC=C,2.23680833734
CC(=O)O,CCCCCCCCCCCCCCC=C,1.772
CCCCCC=C,CCCCCCCCCCCCCCC=C,3.053
CCCCBr,CCCCCCCCCCCCCCC=C,3.06888586736
CCOC=O,CCCCCCCCCCCCCCC=C,1.9187141842
CCC(C)C,CCCCCCCCCCCCCCC=C,1.95
CC=C(C)C,CCCCCCCCCCCCCCC=C,2.179
COC=O,CCCCCCCCCCCCCCC=C,1.42876945039
CC[N+](=O)[O-],CCCCCCCCCCCCCCC=C,2.44363856247
CCC/C=C/C,CCCCCCCCCCCCCCC=C,2.61755371974
CCC/C=C\C,CCCCCCCCCCCCCCC=C,2.61717225772
CCCCCCl,CCCCCCCCCCCCCCC=C,3.17169015875
CCCC(=O)O,CCCCCCCCCCCCCCC=C,2.885
CC(C)Cl,CCCCCCCCCCCCCCC=C,2.038874472
CC(C)CCl,CCCCCCCCCCCCCCC=C,2.56835094859
CCCBr,CCCCCCCCCCCCCCC=C,2.60654855855
CC(C)Br,CCCCCCCCCCCCCCC=C,2.40983469672
CCC(C)Br,CCCCCCCCCCCCCCC=C,2.89648789635
CC(C)CBr,CCCCCCCCCCCCCCC=C,2.91801139666
CCCI,CCCCCCCCCCCCCCC=C,3.04816837114
CCC(C)Cl,CCCCCCCCCCCCCCC=C,2.537838333
c1ccc(cc1)C(=O)O,CCCCCCCCCCCCCCC=C,4.276
CC(=N)O,CCCCCCCCCCCCCCC=C,3.12
C(=O)O,CCCCCCCCCCCCCCC=C,1.807
C=CCCC=C,CCCCCCCCCCCCCCC=C,2.456
CC/C=C/C,CCCCCCCCCCCCCCC=C,2.15097959699
CCC=C(C)C,CCCCCCCCCCCCCCC=C,2.51430633233
CCCC(C)(C)C,CCCCCCCCCCCCCCC=C,2.7085517392
CC(C)C(C)(C)C,CCCCCCCCCCCCCCC=C,2.75872397075
CC/C=C/C=C,CCCCCCCCCCCCCCC=C,2.667
c1ccc2c(c1)cccc2C(=O)O,CCCCCCCCCCCCCCC=C,6.931
c1ccc2cc(ccc2c1)C(=O)O,CCCCCCCCCCCCCCC=C,6.873
CC/C=C/CC,CCCCCCCCCCCCCCC=C,2.569
C/C=C/C=C/C,CCCCCCCCCCCCCCC=C,2.831
C=C/C=C\C=C,CCCCCCCCCCCCCCC=C,2.768
C/C=C/CC=C,CCCCCCCCCCCCCCC=C,2.54
CCCCC(C)C,CCCCCCCCCCCCCCC=C,2.89848925695
CCCC(C)CC,CCCCCCCCCCCCCCC=C,2.93669360962
CCC(CC)CC,CCCCCCCCCCCCCCC=C,2.97516735785
CCC(C)C(C)C,CCCCCCCCCCCCCCC=C,2.90933485871
CCC(C)(C)CC,CCCCCCCCCCCCCCC=C,2.84726184969
CC/C=C\C,CCCCCCCCCCCCCCC=C,2.17275330367
CC(C)CC=C,CCCCCCCCCCCCCCC=C,2.37360915107
CC(C)(C)C=C,CCCCCCCCCCCCCCC=C,2.17645394855
CCCC/C=C\C,CCCCCCCCCCCCCCC=C,3.07090428067
CCCC/C=C/C,CCCCCCCCCCCCCCC=C,3.05379038469
CCC/C=C\CC,CCCCCCCCCCCCCCC=C,3.0151122664
CCC/C=C/CC,CCCCCCCCCCCCCCC=C,3.00350976473
CCCCC(=C)C,CCCCCCCCCCCCCCC=C,2.96156798506
CC(C)CCC=C,CCCCCCCCCCCCCCC=C,2.8359956202
CC(C)(C)CC=C,CCCCCCCCCCCCCCC=C,2.6260492098
[HH],CCO,-1.07
O=O,CCO,-0.62
N#N,CCO,-0.84
[N-]=[N+]=O,CCO,0.45
[C-]#[O+],CCO,-0.7
C(=O)=O,CCO,0.42
C,CCO,-0.29
CC,CCO,0.44
CCC,CCO,0.91
CCCC,CCO,1.4
CC(C)C,CCO,1.2
CCCCC,CCO,1.78
CC(C)(C)C,CCO,1.61
CCCCCC,CCO,2.24
CCCC(C)C,CCO,2.16
CCCCCCC,CCO,2.71
CC(C)CC(C)C,CCO,2.43
CCCCCCCC,CCO,3.17
CC(C)C(C)C(C)C,CCO,2.944
CCCCCCCCC,CCO,3.52
C1CCCC1,CCO,2.04
C1CCCCC1,CCO,2.55
CCC1CCCCC1,CCO,3.267
C=C,CCO,0.41
C(F)(F)(F)F,CCO,-0.72
C(Cl)Cl,CCO,2.462
C(Cl)(Cl)Cl,CCO,3.06
C(Cl)(Cl)(Cl)Cl,CCO,2.75
C=C(Cl)Cl,CCO,2.38
CI,CCO,2.19
CCI,CCO,2.59
C1CCOC1,CCO,3.038
C1COCCO1,CCO,3.44
CC(=O)C,CCO,2.77
CCC(=O)C,CCO,3.16
CCC(=O)OC,CCO,3.04
CC#N,CCO,2.9
N,CCO,2.01
CNC,CCO,2.4
CCN(CC)CC,CCO,3.57
C[N+](=O)[O-],CCO,3.1
O,CCO,3.72
CO,CCO,3.4
CCO,CCO,3.73
CCCO,CCO,4.2
FS(F)(F)(F)(F)F,CCO,-0.12
c1ccccc1,CCO,2.78
Cc1ccccc1,CCO,3.28
CCc1ccccc1,CCO,3.611
CCCCc1ccccc1,CCO,4.2
c1ccc(cc1)Cl,CCO,3.68
[N]=O,CCO,-0.594
CCCCCCCCCC,CCO,3.92
CCCCCCCCCCCCCCCC,CCO,6.57
CCCCCCCCCCCCCCCCCC,CCO,7.54
CCCCCCCCCCCCCCCCCCC,CCO,7.95
CCCCCCCCCCCCCCCCCCCC,CCO,8.34
CCBr,CCO,2.22
CC(C)I,CCO,2.92
CN(C)C,CCO,2.67
CC(C)O,CCO,3.86
C(=S)=S,CCO,2.27
Cc1ccc(cc1)C,CCO,3.73
c1ccncc1,CCO,4.18
CCOC(=O)C,CCO,2.974
CN(C)C=O,CCO,4.973
CCCCCC,CC(C)OCCO,2.32241127477
CCCCCCC,CC(C)OCCO,2.76617854949
CCCCCCCC,CC(C)OCCO,3.22734187901
CCCCCCCCC,CC(C)OCCO,3.61821861448
C1CCCCC1,CC(C)OCCO,2.62432199445
C(Cl)Cl,CC(C)OCCO,2.76932311992
C1CCOC1,CC(C)OCCO,2.99327780069
C1COCCO1,CC(C)OCCO,3.52581985177
CC(=O)C,CC(C)OCCO,2.67150433115
CCCCOC(=O)C,CC(C)OCCO,3.71508841413
CC#N,CC(C)OCCO,2.94915163989
c1ccccc1,CC(C)OCCO,3.02626478673
CCc1ccccc1,CC(C)OCCO,3.79684746448
c1ccc(cc1)Cl,CC(C)OCCO,3.9185316762
CC(C)O,CC(C)OCCO,3.47456742029
Cc1ccc(cc1)C,CC(C)OCCO,3.84576814349
Cc1ccccc1C,CC(C)OCCO,3.96043928758
CC(CCl)Cl,CC(C)OCCO,3.29868052176
Cc1cccc(c1)C,CC(C)OCCO,3.89767755122
c1ccc(cc1)F,CC(C)OCCO,3.19575592044
c1ccc(cc1)Br,CC(C)OCCO,4.34056772738
CCCCCC#C,CC(C)OCCO,3.13870498989
CCCCCCC#C,CC(C)OCCO,3.59803549156
CCCCC,CCN(C=O)C,1.72
CCCCCC,CCN(C=O)C,2.14
CCCCCCC,CCN(C=O)C,2.57
CCCCCCCC,CCN(C=O)C,3.0
C1CCCCC1,CCN(C=O)C,2.5
C(Cl)Cl,CCN(C=O)C,2.73
C(Cl)(Cl)Cl,CCN(C=O)C,3.35
CCOCC,CCN(C=O)C,2.07
CC(C)OC(C)C,CCN(C=O)C,2.44
CCOC(C)(C)C,CCN(C=O)C,2.56
CCC(C)(C)OC,CCN(C=O)C,2.83
CC(C)(C)OC,CCN(C=O)C,2.39
C1CCOC1,CCN(C=O)C,2.85
CC(=O)C,CCN(C=O)C,2.61
CCC(=O)C,CCN(C=O)C,3.02
CCCC(=O)C,CCN(C=O)C,3.38
CO,CCN(C=O)C,3.37
CCO,CCN(C=O)C,3.63
c1ccccc1,CCN(C=O)C,2.93
Cc1ccccc1,CCN(C=O)C,3.35
CC(C)O,CCN(C=O)C,3.73
CCCC=C,CCN(C=O)C,1.8
CC(C)C=C,CCN(C=O)C,1.66
CCCCC=C,CCN(C=O)C,2.23
CC(=C)C=C,CCN(C=O)C,2.06
CCC(C)C,CCN(C=O)C,1.63
CC=C(C)C,CCN(C=O)C,1.97
CCCCCCC=C,CCN(C=O)C,3.1
C1CCC=CC1,CCN(C=O)C,2.69
C/C=C\C=C,CCN(C=O)C,2.17
C/C=C/C=C,CCN(C=O)C,2.22
CC=O,CCN(C=O)C,2.0
CC(=O)OC=C,CCN(C=O)C,2.81
CCCCC,c1ccc(cc1)CO,1.55
CCCCCC,c1ccc(cc1)CO,1.965
CCCC(C)C,c1ccc(cc1)CO,1.818
CCCCCCC,c1ccc(cc1)CO,2.37
CC(C)CC(C)C,c1ccc(cc1)CO,2.029
CCCCCCCC,c1ccc(cc1)CO,2.785
CC(C)C(C)C(C)C,c1ccc(cc1)CO,2.596
CCCCCCCCC,c1ccc(cc1)CO,3.199
C1CCCCC1,c1ccc(cc1)CO,2.362
CCC1CCCCC1,c1ccc(cc1)CO,3.036
C1COCCO1,c1ccc(cc1)CO,4.012
CCC(=O)C,c1ccc(cc1)CO,3.406
C[N+](=O)[O-],c1ccc(cc1)CO,3.279
CCO,c1ccc(cc1)CO,3.467
Cc1ccccc1,c1ccc(cc1)CO,3.362
CC(C)CCC(C)C,c1ccc(cc1)CO,2.435
[HH],CCCCCOC(=O)C,-1.398
[C-]#[O+],CCCCCOC(=O)C,-0.67
CCCCCCCC,CCOCCOCCOCC,3.42
C1COCCO1,CCOCCOCCOCC,3.506
CCC(=O)C,CCOCCOCCOCC,3.049
C[N+](=O)[O-],CCOCCOCCOCC,3.55
CCO,CCOCCOCCOCC,3.025
Cc1ccccc1,CCOCCOCCOCC,3.647
[HH],CN(C)C=O,-1.35
[C-]#[O+],CN(C)C=O,-1.06
C(=O)=O,CN(C)C=O,0.7
O=S=O,CN(C)C=O,2.66
C,CN(C)C=O,-0.52
CC,CN(C)C=O,0.22
CCC,CN(C)C=O,0.68
CCCC,CN(C)C=O,1.08
CC(C)C,CN(C)C=O,0.97
CCCCC,CN(C)C=O,1.6
CCCCCC,CN(C)C=O,1.97
CCCC(C)C,CN(C)C=O,1.84
CCCCCCC,CN(C)C=O,2.35
CC(C)CC(C)C,CN(C)C=O,2.06
CCCCCCCC,CN(C)C=O,2.74
CC(C)C(C)C(C)C,CN(C)C=O,2.58
CCCCCCCCC,CN(C)C=O,3.14
C1CCCC1,CN(C)C=O,2.0
C1CCCCC1,CN(C)C=O,2.31
CCC1CCCCC1,CN(C)C=O,2.97
C=C,CN(C)C=O,0.33
CC=C,CN(C)C=O,0.95
C/C=C/C,CN(C)C=O,1.55
C=CC=C,CN(C)C=O,1.68
C#C,CN(C)C=O,1.28
C(F)(F)(F)F,CN(C)C=O,-1.14
CCCl,CN(C)C=O,2.01
CI,CN(C)C=O,2.56
CCI,CN(C)C=O,2.73
CC(F)F,CN(C)C=O,1.55
COC,CN(C)C=O,1.56
CCOCC,CN(C)C=O,2.06
CCCOCCC,CN(C)C=O,2.65
CC(C)OC(C)C,CN(C)C=O,2.34
CCOC(C)(C)C,CN(C)C=O,2.43
CCC(C)(C)OC,CN(C)C=O,2.77
CC(C)(C)OC,CN(C)C=O,2.33
C1CCOC1,CN(C)C=O,2.93
C1COCCO1,CN(C)C=O,3.72
CC(=O)C,CN(C)C=O,2.95
CCC(=O)C,CN(C)C=O,3.36
CC(=O)OC,CN(C)C=O,2.86
CC#N,CN(C)C=O,3.41
CCC#N,CN(C)C=O,3.67
CNC,CN(C)C=O,2.11
CCN(CC)CC,CN(C)C=O,2.62
C[N+](=O)[O-],CN(C)C=O,4.07
O,CN(C)C=O,4.07
CO,CN(C)C=O,3.4
CCO,CN(C)C=O,3.73
CCCO,CN(C)C=O,4.08
C(C(F)(F)F)O,CN(C)C=O,5.08
FS(F)(F)(F)(F)F,CN(C)C=O,-0.61
c1ccccc1,CN(C)C=O,3.26
Cc1ccccc1,CN(C)C=O,3.64
c1ccc(cc1)Cl,CN(C)C=O,4.15
CCCCCCCCCC,CN(C)C=O,3.62
CCBr,CN(C)C=O,2.36
CN(C)C,CN(C)C=O,1.77
C(=S)=S,CN(C)C=O,2.2
CCOC(=O)C,CN(C)C=O,3.18
CN(C)C=O,CN(C)C=O,4.72
CC(C)CC(C)(C)C,CN(C)C=O,2.33
C1CCCCCC1,CN(C)C=O,2.78
CCC=C,CN(C)C=O,1.3
CC(=C)C,CN(C)C=O,1.45
CC(C)(C)Cl,CN(C)C=O,2.31
CC(C)(C)Br,CN(C)C=O,2.63
CCC(C)(C)C,CN(C)C=O,1.71
CCCC=C,CN(C)C=O,1.7
CC(C)C=C,CN(C)C=O,1.53
CCCCC=C,CN(C)C=O,2.21
CC(=C)C=C,CN(C)C=O,2.11
CN,CN(C)C=O,1.95
CCC(C)O,CN(C)C=O,4.16
CC1CCCC1,CN(C)C=O,2.21
CCCCCC=C,CN(C)C=O,2.46
CC1CCCCC1,CN(C)C=O,2.57
CC(C)CCC(C)C,CN(C)C=O,2.45
CCC(C)C,CN(C)C=O,1.39
CC=C(C)C,CN(C)C=O,1.88
CCCCCCC=C,CN(C)C=O,2.85
C1CCC=CC1,CN(C)C=O,2.68
CCl,CN(C)C=O,1.74
S,CN(C)C=O,1.61
c1ccc(cc1)F,CN(C)C=O,3.48
c1ccc(cc1)Br,CN(C)C=O,4.55
c1ccc2ccccc2c1,CN(C)C=O,5.83
CCCCCCCCCCC,CN(C)C=O,4.08
CCCCCCCCCCCC,CN(C)C=O,4.51
c1ccc(c(c1)Cl)Cl,CN(C)C=O,5.0
C1CCCCCCC1,CN(C)C=O,3.22
CCF,CN(C)C=O,1.43
C(F)(F)(F)Cl,CN(C)C=O,-0.06
