solute,solvent,Gsolv_before,Gsolv
N#Cc1ccc2cc[nH]c2c1,CC#N,3.8,1.335001067
N#Cc1cccc2cc[nH]c12,CC#N,8,2.079441542
N#Cc1cccc2[nH]ccc12,CC(C)O,5.7,1.740466175
N#Cc1ccc2[nH]ccc2c1,CC(C)O,4.6,1.526056303
N#Cc1ccc2cc[nH]c2c1,CC(C)O,3.7,1.30833282
N#Cc1cccc2cc[nH]c12,CC(C)O,9,2.197224577
N#Cc1cccc2[nH]ccc12,CCO,5.7,1.740466175
N#Cc1ccc2[nH]ccc2c1,CCO,4.3,1.458615023
N#Cc1ccc2cc[nH]c2c1,CCO,3.7,1.30833282
N#Cc1cccc2cc[nH]c12,CCO,8.7,2.163323026
N#Cc1cccc2[nH]ccc12,CO,5.8,1.757857918
N#Cc1ccc2[nH]ccc2c1,CO,2.9,1.064710737
N#Cc1ccc2cc[nH]c2c1,CO,3.5,1.252762968
N#Cc1cccc2cc[nH]c12,CO,8.2,2.104134154
N#Cc1cccc2[nH]ccc12,NC=O,7.8,2.054123734
N#Cc1ccc2[nH]ccc2c1,NC=O,5.4,1.686398954
N#Cc1ccc2cc[nH]c2c1,NC=O,4.2,1.435084525
N#Cc1cccc2cc[nH]c12,NC=O,15.7,2.753660712
N#Cc1cccc2[nH]ccc12,OCC(F)(F)F,6.3,1.840549633
N#Cc1ccc2[nH]ccc2c1,OCC(F)(F)F,0.1,-2.302585093
N#Cc1ccc2cc[nH]c2c1,OCC(F)(F)F,0.8,-0.223143551
N#Cc1cccc2cc[nH]c12,OCC(F)(F)F,1.2,0.182321557
N#Cc1ccc2cc[nH]c2c1,[2H]OC([2H])([2H])C(F)(F)F,1.1,0.09531018
N#Cc1cc2ccccc2[nH]1,CS(C)=O,0.4,-0.916290732
N#Cc1c[nH]c2ccccc12,CS(C)=O,0.2,-1.609437912
N#Cc1cccc2[nH]ccc12,CS(C)=O,7.4,2.00148
N#Cc1ccc2[nH]ccc2c1,CS(C)=O,7.1,1.960094784
N#Cc1ccc2cc[nH]c2c1,CS(C)=O,4.3,1.458615023
N#Cc1cccc2cc[nH]c12,CS(C)=O,14.5,2.674148649
N#Cc1cccc2[nH]ccc12,[2H]O[2H],9.3,2.2300144
N#Cc1ccc2[nH]ccc2c1,[2H]O[2H],0.4,-0.916290732
N#Cc1ccc2cc[nH]c2c1,[2H]O[2H],0.8,-0.223143551
N#Cc1cccc2cc[nH]c12,[2H]O[2H],2.3,0.832909123
CCN(CC)c1ccc2nc3c4ccccc4c(=O)cc-3oc2c1,C1CCCCC1,2.76,1.01523068
CCN(CC)c1ccc2nc3c4ccccc4c(=O)cc-3oc2c1,ClC(Cl)(Cl)Cl,4.1,1.410986974
CCN(CC)c1ccc2nc3c4ccccc4c(=O)cc-3oc2c1,CCCCOCCCC,4.15,1.423108334
CCN(CC)c1ccc2nc3c4ccccc4c(=O)cc-3oc2c1,CCOCC,4.45,1.492904096
CCN(CC)c1ccc2nc3c4ccccc4c(=O)cc-3oc2c1,CCCC#N,4.54,1.512927012
CCN(CC)c1ccc2nc3c4ccccc4c(=O)cc-3oc2c1,CN(C)C=O,4.35,1.470175845
CCN(CC)c1ccc2nc3c4ccccc4c(=O)cc-3oc2c1,CC1COC(=O)O1,4.4,1.481604541
CCN(CC)c1ccc2nc3c4ccccc4c(=O)cc-3oc2c1,CCCCCCCCCCO,4.19,1.432700734
CCN(CC)c1ccc2nc3c4ccccc4c(=O)cc-3oc2c1,CC(C)O,4.1,1.410986974
CCN(CC)c1ccc2nc3c4ccccc4c(=O)cc-3oc2c1,CCCCCO,3.95,1.373715579
CCN(CC)c1ccc2nc3c4ccccc4c(=O)cc-3oc2c1,CCCCO,3.91,1.363537374
CCN(CC)c1ccc2nc3c4ccccc4c(=O)cc-3oc2c1,CCCO,3.8,1.335001067
CCN(CC)c1ccc2nc3c4ccccc4c(=O)cc-3oc2c1,OCCO,2.5,0.916290732
CCN(CC)c1ccc2nc3c4ccccc4c(=O)cc-3oc2c1,OCC(O)CO,1.95,0.667829373
CCN(CC)c1ccc2nc3c4ccccc4c(=O)cc-3oc2c1,OCC(F)(F)F,1.76,0.565313809
CCN(CC)c1ccc2nc3c4ccccc4c(=O)cc-3oc2c1,OC(C(F)(F)F)C(F)(F)F,0.94,-0.061875404
CCN(CC)c1ccc2nc3c4ccccc4c(=O)cc-3oc2c1,[2H]OC,4.2,1.435084525
CCN(CC)c1ccc2nc3c4ccccc4c(=O)cc-3oc2c1,[2H]OCC,4.5625,1.517870719
O=c1c2ccccc2sc2ccccc12,CCCCOC(C)=O,0.16,-1.832581464
O=c1c2ccccc2sc2ccccc12,c1ccccc1,0.26,-1.347073648
O=c1c2ccccc2sc2ccccc12,C1COCCO1,0.3,-1.203972804
O=c1c2ccccc2sc2ccccc12,C1CCOC1,0.19,-1.660731207
O=c1c2ccccc2sc2ccccc12,CC(C)=O,0.5,-0.693147181
O=c1c2ccccc2sc2ccccc12,CC#N,1.5,0.405465108
O=c1c2ccccc2sc2ccccc12,CC(C)O,3.1,1.131402111
O=c1c2ccccc2sc2ccccc12,CO,4.8,1.568615918
O=c1c2ccccc2sc2ccccc12,OCCO,8,2.079441542
Cc1ccc2sc3cc(CCC(=O)O)ccc3c(=O)c2c1,CC#N,0.07,-2.659260037
Cc1ccc2sc3cc(CCC(=O)O)ccc3c(=O)c2c1,CC(C)O,1.3,0.262364264
Cc1ccc2sc3cc(CCC(=O)O)ccc3c(=O)c2c1,CCO,1.7,0.530628251
Cc1ccc2sc3cc(CCC(=O)O)ccc3c(=O)c2c1,CO,2.55,0.936093359
Cc1ccc2sc3cc(CCC(=O)O)ccc3c(=O)c2c1,OCCO,4.6,1.526056303
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,C1CCCCC1,0.064,-2.748872196
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,c1ccccc1,0.201,-1.604450371
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,CC#N,0.376,-0.978166136
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,CO,0.148,-1.910543005
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,CN(C)C=O,0.194,-1.63989712
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,CS(C)=O,0.196,-1.62964062
Nc1ccccn1,C1CCCCC1,24.2,3.186352633
Nc1ccccn1,CCOCC,10.8,2.379546134
Nc1ccccn1,CCO,5.1,1.62924054
Nc1ccccn1,CC#N,5,1.609437912
Nc1cccnc1,C1CCCCC1,26.5,3.277144733
Nc1cccnc1,CCOCC,7.7,2.041220329
Nc1cccnc1,CCO,6.5,1.871802177
Nc1cccnc1,CC#N,4.6,1.526056303
Nc1ccncc1,CCOCC,17.5,2.862200881
Nc1ccncc1,CCO,10.3,2.332143895
Nc1ccncc1,CC#N,3.4,1.223775432
Nc1ccccn1,O,24.4,3.194583132
Nc1cccnc1,O,21.1,3.04927304
Nc1ccncc1,O,2.3,0.832909123
Nc1cccc[nH+]1,O,11.2,2.415913778
CC/C=C/C=C/C=C/C=C/CCCCCCCC(=O)O,CCCCO,1.5,0.405465108
CC/C=C/C=C/C=C/C=C/CCCCCCCC(=O)O,CCCCCCCCCC,3.1,1.131402111
CC/C=C\C=C\C=C\C=C/CCCCCCCC(=O)O,CO,1.3,0.262364264
CC/C=C\C=C\C=C\C=C/CCCCCCCC(=O)O,CCOCC,5.1,1.62924054
CC/C=C\C=C\C=C\C=C/CCCCCCCC(=O)O,CCCCCC,4.5,1.504077397
CC/C=C\C=C\C=C\C=C/CCCCCCCC(=O)O,CCCCO,2.5,0.916290732
CC/C=C\C=C\C=C\C=C/CCCCCCCC(=O)O,CCCCCCCCCC,5.2,1.648658626
CC/C=C\C=C\C=C\C=C/CCCCCCCC(=O)O,C1COCCO1,3.2,1.16315081
CC/C=C\C=C\C=C\C=C/CCCCCCCC(=O)O,ClC(Cl)Cl,1.5,0.405465108
O=Cc1ccc(N(c2ccc(C=O)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,ClC(Cl)(Cl)Cl,2.82,1.036736885
O=Cc1ccc(N(c2ccc(C=O)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,Cc1ccccc1,6.83,1.921324674
O=Cc1ccc(N(c2ccc(C=O)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,CCOCC,6.6,1.887069649
O=Cc1ccc(N(c2ccc(C=O)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,C1CCOC1,2.01,0.698134722
O=Cc1ccc(N(c2ccc(C=O)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,CCOC(C)=O,1.49,0.39877612
O=Cc1ccc(N(c2ccc(C=O)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,ClCCl,0.79,-0.235722334
Nc1ccc(-c2ccc3c(c2)C(=O)c2ccccc2C3=O)cc1,CCCCCC,1.41,0.343589704
Nc1ccc(-c2ccc3c(c2)C(=O)c2ccccc2C3=O)cc1,ClC(Cl)(Cl)Cl,6.23,1.829376333
Nc1ccc(-c2ccc3c(c2)C(=O)c2ccccc2C3=O)cc1,Cc1ccccc1,3.97,1.378766095
Nc1ccc(-c2ccc3c(c2)C(=O)c2ccccc2C3=O)cc1,CCOCC,0.5,-0.693147181
O=C1c2ccccc2C(=O)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,CCCCCC,5.51,1.706564623
O=C1c2ccccc2C(=O)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,ClC(Cl)(Cl)Cl,8.82,2.17702187
O=C1c2ccccc2C(=O)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,Cc1ccccc1,6.79,1.915450942
O=C1c2ccccc2C(=O)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,CCOCC,2.81,1.033184483
O=C1c2ccccc2C(=O)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,CCOC(C)=O,0.15,-1.897119985
Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,CCCCCC,6.89,1.930071085
Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,ClC(Cl)(Cl)Cl,9.25,2.224623552
Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,Cc1ccccc1,5.75,1.749199855
Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,CCOCC,1.27,0.2390169
COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,CCCCCC,7.04,1.95160817
COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,ClC(Cl)(Cl)Cl,5.94,1.781709133
COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,Cc1ccccc1,1.09,0.086177696
CC1=CC(C)=[N+]2C1=C(c1ccccc1)c1c(C)cc(C)n1[B-]2(F)F,CC#N,3.81,1.337629189
CC1=CC(C)=[N+]2C1=C(c1ccccc1)c1c(C)cc(C)n1[B-]2(F)F,CC(C)=O,3.65,1.294727168
CC1=CC(C)=[N+]2C1=C(c1ccccc1)c1c(C)cc(C)n1[B-]2(F)F,CC(=O)C(C)(C)C,3.39,1.220829921
CC1=CC(C)=[N+]2C1=C(c1ccccc1)c1c(C)cc(C)n1[B-]2(F)F,CCOC(C)=O,3.98,1.381281819
CC1=CC(C)=[N+]2C1=C(c1ccccc1)c1c(C)cc(C)n1[B-]2(F)F,C1CCOC1,3.73,1.316408234
CC1=CC(C)=[N+]2C1=C(c1ccccc1)c1c(C)cc(C)n1[B-]2(F)F,CCCCCC,3.37,1.214912744
CC1=CC(C)=[N+]2C1=C(c1ccccc1)c1c(C)cc(C)n1[B-]2(F)F,CO,3.9,1.360976553
COc1ccccc1C1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,C1CCOC1,6.42,1.859418118
COc1ccccc1C1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CCCCCC,5.78,1.754403683
COc1cccc(OC)c1C1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,C1CCOC1,5.77,1.752672081
COc1cccc(OC)c1C1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CCCCCC,6.26,1.834180185
COc1cc(OC)c(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)c(OC)c1,C1CCOC1,5.7,1.740466175
COc1cc(OC)c(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)c(OC)c1,CCCCCC,6.35,1.848454813
C(/C=C/c1ccc(-n2c3ccccc3c3ccccc32)cc1)=C\c1ccncc1,C1COCCO1,1.32,0.277631737
C(/C=C/c1ccc(-n2c3ccccc3c3ccccc32)cc1)=C\c1ccncc1,CC#N,2.52,0.924258902
CN(C)c1ccc(/C=C/C=C/c2ccncc2)cc1,C1COCCO1,0.11,-2.207274913
CN(C)c1ccc(/C=C/C=C/c2ccncc2)cc1,CC#N,0.18,-1.714798428
C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)=C\c1ccncc1,C1COCCO1,1.24,0.21511138
C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)=C\c1ccncc1,CC#N,1.82,0.598836501
C(/C=C/c1cc2c3c(c1)CCCN3CCC2)=C\c1ccncc1,C1COCCO1,0.25,-1.386294361
C(/C=C/c1cc2c3c(c1)CCCN3CCC2)=C\c1ccncc1,CC#N,0.57,-0.562118918
Nc1ccc2c3cccc4cccc(c5cccc1c52)c43,CCOC(C)=O,5.1,1.62924054
CC(=O)Nc1ccc2c3cccc4cccc(c5cccc1c52)c43,CCOC(C)=O,3.8,1.335001067
COc1nc(Cl)nc(Nc2ccc3c4cccc5cccc(c6cccc2c63)c54)n1,CCOC(C)=O,3.5,1.252762968
COc1nc(Nc2ccc3c4cccc5cccc(c6cccc2c63)c54)nc(OC)n1,CCOC(C)=O,3.5,1.252762968
Clc1nc(Nc2ccccc2)nc(Nc2ccc3c4cccc5cccc(c6cccc2c63)c54)n1,CCOC(C)=O,3.4,1.223775432
c1ccc(Nc2nc(Nc3ccccc3)nc(Nc3ccc4c5cccc6cccc(c7cccc3c74)c65)n2)cc1,CCOC(C)=O,3.6,1.280933845
Nc1ccc2c3cccc4cccc(c5cccc1c52)c43,CS(C)=O,5.6,1.722766598
CC(=O)Nc1ccc2c3cccc4cccc(c5cccc1c52)c43,CS(C)=O,4.5,1.504077397
COc1nc(Cl)nc(Nc2ccc3c4cccc5cccc(c6cccc2c63)c54)n1,CS(C)=O,4,1.386294361
COc1nc(Nc2ccc3c4cccc5cccc(c6cccc2c63)c54)nc(OC)n1,CS(C)=O,4,1.386294361
Clc1nc(Nc2ccccc2)nc(Nc2ccc3c4cccc5cccc(c6cccc2c63)c54)n1,CS(C)=O,3.9,1.360976553
c1ccc(Nc2nc(Nc3ccccc3)nc(Nc3ccc4c5cccc6cccc(c7cccc3c74)c65)n2)cc1,CS(C)=O,4.3,1.458615023
CCOC(=O)CN1C(=O)C2=C(c3ccccc3)N(CC(=O)OCC)C(=O)C2=C1c1ccccc1,CS(C)=O,7.34,1.993338843
CCOC(=O)CN1C(=O)C2=C(c3ccc(C#N)cc3)N(CC(=O)OCC)C(=O)C2=C1c1ccccc1,CS(C)=O,7.07,1.95586048
CCOC(=O)CN1C(=O)C2=C(c3ccc(C#N)cc3)N(CC(=O)OCC)C(=O)C2=C1c1ccc(C#N)cc1,CS(C)=O,6.5,1.871802177
CCOC(=O)CN1C(=O)C2=C(c3ccc(N4CCCCC4)cc3)N(CC(=O)OCC)C(=O)C2=C1c1ccccc1,CS(C)=O,6.7,1.902107526
CCOC(=O)CN1C(=O)C2=C(c3ccc(N4CCCCC4)cc3)N(CC(=O)OCC)C(=O)C2=C1c1ccc(N2CCCCC2)cc1,CS(C)=O,3.45,1.238374231
CCOC(=O)CN1C(=O)C2=C(c3ccc(N4CCCCC4)cc3)N(CC(=O)OCC)C(=O)C2=C1c1ccc(C#N)cc1,CS(C)=O,3.72,1.313723668
CCOC(=O)CN1C(=O)C2=C(c3ccccc3)N(CC(=O)OCC)C(=O)C2=C1c1ccccc1,CC#N,6.7,1.902107526
CCOC(=O)CN1C(=O)C2=C(c3ccc(C#N)cc3)N(CC(=O)OCC)C(=O)C2=C1c1ccccc1,CC#N,5.78,1.754403683
CCOC(=O)CN1C(=O)C2=C(c3ccc(C#N)cc3)N(CC(=O)OCC)C(=O)C2=C1c1ccc(C#N)cc1,CC#N,6.67,1.89761986
CCOC(=O)CN1C(=O)C2=C(c3ccc(N4CCCCC4)cc3)N(CC(=O)OCC)C(=O)C2=C1c1ccccc1,CC#N,2.7,0.993251773
CCOC(=O)CN1C(=O)C2=C(c3ccc(N4CCCCC4)cc3)N(CC(=O)OCC)C(=O)C2=C1c1ccc(N2CCCCC2)cc1,CC#N,3.7,1.30833282
CCOC(=O)CN1C(=O)C2=C(c3ccc(N4CCCCC4)cc3)N(CC(=O)OCC)C(=O)C2=C1c1ccc(C#N)cc1,CC#N,3.57,1.272565596
CCOC(=O)CN1C(=O)C2=C(c3ccccc3)N(CC(=O)OCC)C(=O)C2=C1c1ccccc1,Cc1ccccc1,5.93,1.780024213
CCOC(=O)CN1C(=O)C2=C(c3ccc(C#N)cc3)N(CC(=O)OCC)C(=O)C2=C1c1ccccc1,Cc1ccccc1,4.24,1.444563269
CCOC(=O)CN1C(=O)C2=C(c3ccc(C#N)cc3)N(CC(=O)OCC)C(=O)C2=C1c1ccc(C#N)cc1,Cc1ccccc1,6.48,1.86872051
CCOC(=O)CN1C(=O)C2=C(c3ccc(N4CCCCC4)cc3)N(CC(=O)OCC)C(=O)C2=C1c1ccccc1,Cc1ccccc1,4,1.386294361
CCOC(=O)CN1C(=O)C2=C(c3ccc(N4CCCCC4)cc3)N(CC(=O)OCC)C(=O)C2=C1c1ccc(N2CCCCC2)cc1,Cc1ccccc1,3.2,1.16315081
CCOC(=O)CN1C(=O)C2=C(c3ccc(N4CCCCC4)cc3)N(CC(=O)OCC)C(=O)C2=C1c1ccc(C#N)cc1,Cc1ccccc1,4.41,1.483874689
CCCCCCCCCCN1C(=O)c2cc(NCCCOCCO)c3c4c(cc(NCCCOCCO)c(c24)C1=O)C(=O)N(CCCCCCCCCC)C3=O,ClC(Cl)Cl,9.7,2.272125886
CC(=O)OCCOCCN1C(=O)c2cc(NCCOCCO)c3c4c(cc(NCCOCCO)c(c24)C1=O)C(=O)N(CCOCCOC(C)=O)C3=O,ClC(Cl)Cl,9.6,2.261763098
COCCOCCOCCN1C(=O)c2cc(NCCOCCO)c3c4c(cc(NCCOCCO)c(c24)C1=O)C(=O)N(CCOCCOCCOC)C3=O,ClC(Cl)Cl,9.6,2.261763098
COCCOCCOCCNc1cc2c3c(c(NCCOCCOCCOC)cc4c3c1C(=O)N(CCOCCOCCOC)C4=O)C(=O)N(CCOCCOCCOC)C2=O,ClC(Cl)Cl,10.4,2.341805806
CCCCCCCCCCN1C(=O)c2cc(NCCCOCCO)c3c4c(cc(NCCCOCCO)c(c24)C1=O)C(=O)N(CCCCCCCCCC)C3=O,CO,7.8,2.054123734
CC(=O)OCCOCCN1C(=O)c2cc(NCCOCCO)c3c4c(cc(NCCOCCO)c(c24)C1=O)C(=O)N(CCOCCOC(C)=O)C3=O,CO,8,2.079441542
COCCOCCOCCN1C(=O)c2cc(NCCOCCO)c3c4c(cc(NCCOCCO)c(c24)C1=O)C(=O)N(CCOCCOCCOC)C3=O,CO,8.2,2.104134154
COCCOCCOCCNc1cc2c3c(c(NCCOCCOCCOC)cc4c3c1C(=O)N(CCOCCOCCOC)C4=O)C(=O)N(CCOCCOCCOC)C2=O,CO,8.4,2.128231706
CC(=O)OCCOCCN1C(=O)c2cc(NCCOCCO)c3c4c(cc(NCCOCCO)c(c24)C1=O)C(=O)N(CCOCCOC(C)=O)C3=O,O,4.4,1.481604541
COCCOCCOCCN1C(=O)c2cc(NCCOCCO)c3c4c(cc(NCCOCCO)c(c24)C1=O)C(=O)N(CCOCCOCCOC)C3=O,O,4.3,1.458615023
COCCOCCOCCNc1cc2c3c(c(NCCOCCOCCOC)cc4c3c1C(=O)N(CCOCCOCCOC)C4=O)C(=O)N(CCOCCOCCOC)C2=O,O,4.4,1.481604541
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOc1nnc(Cl)nn1,OCC(F)(F)F,151.7,5.021904886
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOc1nnc(Cl)nn1,ClCCl,153.4,5.033048889
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOc1nnc(Cl)nn1,OCC(F)(F)F,150.7,5.015291106
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOc1nnc(Cl)nn1,ClCCl,153.8,5.035653057
C=CCOc1nnc(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)nn1,OCC(F)(F)F,8.7,2.163323026
C=CCOc1nnc(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)nn1,ClCCl,63.8,4.15575319
C=CCOc1nnc(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)nn1,OCC(F)(F)F,8.5,2.140066163
C=CCOc1nnc(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)nn1,ClCCl,63.4,4.149463861
COc1nnc(Cl)nn1,ClCCl,160,5.075173815
CCCCCCN1C(=O)c2cccc3c(-c4cc5ccccc5s4)ccc(c23)C1=O,ClC(Cl)Cl,0.86002868,-0.150789541
CCCCCCN1C(=O)c2cccc3c(-c4cccs4)ccc(c23)C1=O,ClC(Cl)Cl,1.91614,0.650312746
CCCCCCN1C(=O)c2cccc3c(-c4ccc(-c5ccc6c7c(cccc57)C(=O)N(CCCCCC)C6=O)s4)ccc(c23)C1=O,ClC(Cl)Cl,0.014276342,-4.249151517
CCCCCCN1C(=O)c2cccc3c(-c4scc5c4OCCO5)ccc(c23)C1=O,ClC(Cl)Cl,3.511448036,1.256028498
CCCCCCN1C(=O)c2cccc3c(-c4sc(-c5ccc6c7c(cccc57)C(=O)N(CCCCCC)C6=O)c5c4OCCO5)ccc(c23)C1=O,ClC(Cl)Cl,0.46236,-0.771411471
CCCCCCN1C(=O)c2cccc3c(-c4ccc(C)s4)ccc(c23)C1=O,ClC(Cl)Cl,5.469160575,1.699125145
CCCCCCN1C(=O)c2cccc3c(-c4ccc(OC)s4)ccc(c23)C1=O,ClC(Cl)Cl,3.885,1.357122984
CCCCCCN1C(=O)c2cccc3c(-c4ccc(Cl)s4)ccc(c23)C1=O,ClC(Cl)Cl,0.009275904,-4.680335209
CCCCCCN1C(=O)c2cccc3c(-c4ccc(-c5cccs5)s4)ccc(c23)C1=O,ClC(Cl)Cl,0.564,-0.572701027
CCCCCCN1C(=O)c2cccc3c(-c4ccc(-c5ccc(-c6ccc7c8c(cccc68)C(=O)N(CCCCCC)C7=O)s5)s4)ccc(c23)C1=O,ClC(Cl)Cl,0.53479,-0.625881133
COc1nc(Nc2ccc3cc4ccccc4cc3c2)nc(OC)n1,C1COCCO1,12.2,2.501435952
Clc1nc(Nc2ccccc2)nc(Nc2ccc3cc4ccccc4cc3c2)n1,C1COCCO1,10.3,2.332143895
c1ccc(Nc2nc(Nc3ccccc3)nc(Nc3ccc4cc5ccccc5cc4c3)n2)cc1,C1COCCO1,13.3,2.587764035
COc1nc(Nc2ccc3cc4ccccc4cc3c2)nc(OC)n1,CCOC(C)=O,8.2,2.104134154
Clc1nc(Nc2ccccc2)nc(Nc2ccc3cc4ccccc4cc3c2)n1,CCOC(C)=O,6.6,1.887069649
c1ccc(Nc2nc(Nc3ccccc3)nc(Nc3ccc4cc5ccccc5cc4c3)n2)cc1,CCOC(C)=O,9,2.197224577
c1cc2ccc3cccc4ccc(c1)c2c34,CCCCCCC,462,6.135564891
Nc1ccc2ccc3cccc4ccc1c2c34,C1CCCCC1,5.6,1.722766598
CC(=O)Nc1ccc2ccc3cccc4ccc1c2c34,CCOC(C)=O,6.9,1.931521412
COc1nc(Nc2ccc3ccc4cccc5ccc2c3c45)nc(OC)n1,CCOC(C)=O,6.3,1.840549633
c1ccc(Nc2nc(Nc3ccccc3)nc(Nc3ccc4ccc5cccc6ccc3c4c56)n2)cc1,CCCCCCC,4.3,1.458615023
Nc1cc2ccc3cccc4ccc(c1)c2c34,CCCCCCC,41.8,3.73289634
CC(=O)Nc1cc2ccc3cccc4ccc(c1)c2c34,CCCCCCC,107.6,4.678420648
Clc1nc(Cl)nc(Nc2cc3ccc4cccc5ccc(c2)c3c45)n1,CCCCCCC,122.5,4.80811103
COc1nc(Nc2cc3ccc4cccc5ccc(c2)c3c45)nc(OC)n1,CCCCCCC,112,4.718498871
c1ccc(Nc2nc(Nc3ccccc3)nc(Nc3cc4ccc5cccc6ccc(c3)c4c56)n2)cc1,CCCCCCC,101.6,4.621043535
O=c1oc2ccccc2cc1-c1cccc(-c2cc3ccccc3oc2=O)c1,ClC(Cl)Cl,0.4,-0.916290732
COc1ccc2cc(-c3cccc(-c4cc5ccc(OC)cc5oc4=O)c3)c(=O)oc2c1,ClC(Cl)Cl,2.5,0.916290732
COc1cc(OC)c2cc(-c3cccc(-c4cc5c(OC)cc(OC)cc5oc4=O)c3)c(=O)oc2c1,ClC(Cl)Cl,2.6,0.955511445
O=c1oc2ccccc2cc1-c1ccc(-c2cc3ccccc3oc2=O)cc1,ClC(Cl)Cl,1.4,0.336472237
COc1ccc2cc(-c3ccc(-c4cc5ccc(OC)cc5oc4=O)cc3)c(=O)oc2c1,ClC(Cl)Cl,1.4,0.336472237
COc1cc(OC)c2cc(-c3ccc(-c4cc5c(OC)cc(OC)cc5oc4=O)cc3)c(=O)oc2c1,ClC(Cl)Cl,1.8,0.587786665
N#CCc1ccccc1-c1cc2ccccc2oc1=O,ClC(Cl)Cl,1.4,0.336472237
COc1ccc2cc(-c3ccccc3CC#N)c(=O)oc2c1,ClC(Cl)Cl,2.4,0.875468737
COc1cc(OC)c2cc(-c3ccccc3CC#N)c(=O)oc2c1,ClC(Cl)Cl,2.8,1.029619417
CCC(CC)c1ccc2cc3c([o+]c2c1)/C(=C/Cc1ccccc1)CCC3,CCO,25,3.218875825
CCC(CC)c1ccc2cc3c([o+]c2c1)/C(=C/Cc1ccccc1)CCC3,ClCCl,16.66667,2.813410917
CCC(CC)c1ccc2cc3c([o+]c2c1)/C(=C/Cc1ccccc1)CCC3,ClC(Cl)Cl,12.5,2.525728644
